label,text_a,text_b
1,focus#operation_performance,昨天摸了X10真机，谈点感受昨天在大拇指广场摸了X10真机，谈点感受优点：1、之前也摸过X100，感觉X10菜单比X100合理，没那么乱2、有人脸对焦了3、变焦阻尼手感还行，最短是在35-50之间，镜头部分颇有金属感，机身手感一般缺点：1、感觉开关拧到28mm距离过长，拧到28mm－35mm位置继续往下拧就要松开手再拧一次，其实只要把阻尼做好了根本不必离那么远，还有就是开关位置附近感觉有旷量2、单点对焦试了几张，有跑焦，不明白怎么回事3、噪点控制一般，现场为了让画面看上去干净，几台机器都调成了曝光补偿+1，咋一看很好，调回0后也就这样了4、光学取景器聊胜于无，由于里面一片空白，实际拍摄根本没意义，要是EVF就好了5、防抖没有想像中管用玩了十五分钟左右，就这些感受，觉得自己不会买
1,focus#quality,昨天摸了X10真机，谈点感受昨天在大拇指广场摸了X10真机，谈点感受优点：1、之前也摸过X100，感觉X10菜单比X100合理，没那么乱2、有人脸对焦了3、变焦阻尼手感还行，最短是在35-50之间，镜头部分颇有金属感，机身手感一般缺点：1、感觉开关拧到28mm距离过长，拧到28mm－35mm位置继续往下拧就要松开手再拧一次，其实只要把阻尼做好了根本不必离那么远，还有就是开关位置附近感觉有旷量2、单点对焦试了几张，有跑焦，不明白怎么回事3、噪点控制一般，现场为了让画面看上去干净，几台机器都调成了曝光补偿+1，咋一看很好，调回0后也就这样了4、光学取景器聊胜于无，由于里面一片空白，实际拍摄根本没意义，要是EVF就好了5、防抖没有想像中管用玩了十五分钟左右，就这些感受，觉得自己不会买
0,camera#quality,昨天摸了X10真机，谈点感受昨天在大拇指广场摸了X10真机，谈点感受优点：1、之前也摸过X100，感觉X10菜单比X100合理，没那么乱2、有人脸对焦了3、变焦阻尼手感还行，最短是在35-50之间，镜头部分颇有金属感，机身手感一般缺点：1、感觉开关拧到28mm距离过长，拧到28mm－35mm位置继续往下拧就要松开手再拧一次，其实只要把阻尼做好了根本不必离那么远，还有就是开关位置附近感觉有旷量2、单点对焦试了几张，有跑焦，不明白怎么回事3、噪点控制一般，现场为了让画面看上去干净，几台机器都调成了曝光补偿+1，咋一看很好，调回0后也就这样了4、光学取景器聊胜于无，由于里面一片空白，实际拍摄根本没意义，要是EVF就好了5、防抖没有想像中管用玩了十五分钟左右，就这些感受，觉得自己不会买
0,hardware#operation_performance,昨天摸了X10真机，谈点感受昨天在大拇指广场摸了X10真机，谈点感受优点：1、之前也摸过X100，感觉X10菜单比X100合理，没那么乱2、有人脸对焦了3、变焦阻尼手感还行，最短是在35-50之间，镜头部分颇有金属感，机身手感一般缺点：1、感觉开关拧到28mm距离过长，拧到28mm－35mm位置继续往下拧就要松开手再拧一次，其实只要把阻尼做好了根本不必离那么远，还有就是开关位置附近感觉有旷量2、单点对焦试了几张，有跑焦，不明白怎么回事3、噪点控制一般，现场为了让画面看上去干净，几台机器都调成了曝光补偿+1，咋一看很好，调回0后也就这样了4、光学取景器聊胜于无，由于里面一片空白，实际拍摄根本没意义，要是EVF就好了5、防抖没有想像中管用玩了十五分钟左右，就这些感受，觉得自己不会买
0,focus#miscellaneous,昨天摸了X10真机，谈点感受昨天在大拇指广场摸了X10真机，谈点感受优点：1、之前也摸过X100，感觉X10菜单比X100合理，没那么乱2、有人脸对焦了3、变焦阻尼手感还行，最短是在35-50之间，镜头部分颇有金属感，机身手感一般缺点：1、感觉开关拧到28mm距离过长，拧到28mm－35mm位置继续往下拧就要松开手再拧一次，其实只要把阻尼做好了根本不必离那么远，还有就是开关位置附近感觉有旷量2、单点对焦试了几张，有跑焦，不明白怎么回事3、噪点控制一般，现场为了让画面看上去干净，几台机器都调成了曝光补偿+1，咋一看很好，调回0后也就这样了4、光学取景器聊胜于无，由于里面一片空白，实际拍摄根本没意义，要是EVF就好了5、防抖没有想像中管用玩了十五分钟左右，就这些感受，觉得自己不会买
0,photo#quality,昨天摸了X10真机，谈点感受昨天在大拇指广场摸了X10真机，谈点感受优点：1、之前也摸过X100，感觉X10菜单比X100合理，没那么乱2、有人脸对焦了3、变焦阻尼手感还行，最短是在35-50之间，镜头部分颇有金属感，机身手感一般缺点：1、感觉开关拧到28mm距离过长，拧到28mm－35mm位置继续往下拧就要松开手再拧一次，其实只要把阻尼做好了根本不必离那么远，还有就是开关位置附近感觉有旷量2、单点对焦试了几张，有跑焦，不明白怎么回事3、噪点控制一般，现场为了让画面看上去干净，几台机器都调成了曝光补偿+1，咋一看很好，调回0后也就这样了4、光学取景器聊胜于无，由于里面一片空白，实际拍摄根本没意义，要是EVF就好了5、防抖没有想像中管用玩了十五分钟左右，就这些感受，觉得自己不会买
0,hardware#general,昨天摸了X10真机，谈点感受昨天在大拇指广场摸了X10真机，谈点感受优点：1、之前也摸过X100，感觉X10菜单比X100合理，没那么乱2、有人脸对焦了3、变焦阻尼手感还行，最短是在35-50之间，镜头部分颇有金属感，机身手感一般缺点：1、感觉开关拧到28mm距离过长，拧到28mm－35mm位置继续往下拧就要松开手再拧一次，其实只要把阻尼做好了根本不必离那么远，还有就是开关位置附近感觉有旷量2、单点对焦试了几张，有跑焦，不明白怎么回事3、噪点控制一般，现场为了让画面看上去干净，几台机器都调成了曝光补偿+1，咋一看很好，调回0后也就这样了4、光学取景器聊胜于无，由于里面一片空白，实际拍摄根本没意义，要是EVF就好了5、防抖没有想像中管用玩了十五分钟左右，就这些感受，觉得自己不会买
0,camera#operation_performance,昨天摸了X10真机，谈点感受昨天在大拇指广场摸了X10真机，谈点感受优点：1、之前也摸过X100，感觉X10菜单比X100合理，没那么乱2、有人脸对焦了3、变焦阻尼手感还行，最短是在35-50之间，镜头部分颇有金属感，机身手感一般缺点：1、感觉开关拧到28mm距离过长，拧到28mm－35mm位置继续往下拧就要松开手再拧一次，其实只要把阻尼做好了根本不必离那么远，还有就是开关位置附近感觉有旷量2、单点对焦试了几张，有跑焦，不明白怎么回事3、噪点控制一般，现场为了让画面看上去干净，几台机器都调成了曝光补偿+1，咋一看很好，调回0后也就这样了4、光学取景器聊胜于无，由于里面一片空白，实际拍摄根本没意义，要是EVF就好了5、防抖没有想像中管用玩了十五分钟左右，就这些感受，觉得自己不会买
1,software#connectivity,昨天入咯6D，说说感受，GPS和wifi功能真不错，GPS和wifi功能真不错，ISO，对焦，画质etc再说说具体感受吧，高感太夸张了。。。12800，不是太暗德地方，噪点也不明显，还可以扩展。。。。10W ISO，不知道能用到不，也没试对焦点不行啊。。。原来用550D的，感觉9点还好，这11点全挤在中间啊。。。拍人都逼我对焦重构图啊。。。135L这景深伤不起。对焦倒是利索的很，至少我现在只有一个135L是这样。准不准没咋试，下次继续作业说。和朋友的60D对比了下，机身没太大区别，其实我觉得60D那个翻转屏挺好，不过我有wifi+GPS哈哈哈
1,multimedia_devices#connectivity,昨天入咯6D，说说感受，GPS和wifi功能真不错，GPS和wifi功能真不错，ISO，对焦，画质etc再说说具体感受吧，高感太夸张了。。。12800，不是太暗德地方，噪点也不明显，还可以扩展。。。。10W ISO，不知道能用到不，也没试对焦点不行啊。。。原来用550D的，感觉9点还好，这11点全挤在中间啊。。。拍人都逼我对焦重构图啊。。。135L这景深伤不起。对焦倒是利索的很，至少我现在只有一个135L是这样。准不准没咋试，下次继续作业说。和朋友的60D对比了下，机身没太大区别，其实我觉得60D那个翻转屏挺好，不过我有wifi+GPS哈哈哈
1,photo#general,昨天入咯6D，说说感受，GPS和wifi功能真不错，GPS和wifi功能真不错，ISO，对焦，画质etc再说说具体感受吧，高感太夸张了。。。12800，不是太暗德地方，噪点也不明显，还可以扩展。。。。10W ISO，不知道能用到不，也没试对焦点不行啊。。。原来用550D的，感觉9点还好，这11点全挤在中间啊。。。拍人都逼我对焦重构图啊。。。135L这景深伤不起。对焦倒是利索的很，至少我现在只有一个135L是这样。准不准没咋试，下次继续作业说。和朋友的60D对比了下，机身没太大区别，其实我觉得60D那个翻转屏挺好，不过我有wifi+GPS哈哈哈
1,photo#general,昨天入咯6D，说说感受，GPS和wifi功能真不错，GPS和wifi功能真不错，ISO，对焦，画质etc再说说具体感受吧，高感太夸张了。。。12800，不是太暗德地方，噪点也不明显，还可以扩展。。。。10W ISO，不知道能用到不，也没试对焦点不行啊。。。原来用550D的，感觉9点还好，这11点全挤在中间啊。。。拍人都逼我对焦重构图啊。。。135L这景深伤不起。对焦倒是利索的很，至少我现在只有一个135L是这样。准不准没咋试，下次继续作业说。和朋友的60D对比了下，机身没太大区别，其实我觉得60D那个翻转屏挺好，不过我有wifi+GPS哈哈哈
0,focus#general,昨天入咯6D，说说感受，GPS和wifi功能真不错，GPS和wifi功能真不错，ISO，对焦，画质etc再说说具体感受吧，高感太夸张了。。。12800，不是太暗德地方，噪点也不明显，还可以扩展。。。。10W ISO，不知道能用到不，也没试对焦点不行啊。。。原来用550D的，感觉9点还好，这11点全挤在中间啊。。。拍人都逼我对焦重构图啊。。。135L这景深伤不起。对焦倒是利索的很，至少我现在只有一个135L是这样。准不准没咋试，下次继续作业说。和朋友的60D对比了下，机身没太大区别，其实我觉得60D那个翻转屏挺好，不过我有wifi+GPS哈哈哈
0,software#general,昨天入咯6D，说说感受，GPS和wifi功能真不错，GPS和wifi功能真不错，ISO，对焦，画质etc再说说具体感受吧，高感太夸张了。。。12800，不是太暗德地方，噪点也不明显，还可以扩展。。。。10W ISO，不知道能用到不，也没试对焦点不行啊。。。原来用550D的，感觉9点还好，这11点全挤在中间啊。。。拍人都逼我对焦重构图啊。。。135L这景深伤不起。对焦倒是利索的很，至少我现在只有一个135L是这样。准不准没咋试，下次继续作业说。和朋友的60D对比了下，机身没太大区别，其实我觉得60D那个翻转屏挺好，不过我有wifi+GPS哈哈哈
1,focus#operation_performance,昨天入咯6D，说说感受，GPS和wifi功能真不错，GPS和wifi功能真不错，ISO，对焦，画质etc再说说具体感受吧，高感太夸张了。。。12800，不是太暗德地方，噪点也不明显，还可以扩展。。。。10W ISO，不知道能用到不，也没试对焦点不行啊。。。原来用550D的，感觉9点还好，这11点全挤在中间啊。。。拍人都逼我对焦重构图啊。。。135L这景深伤不起。对焦倒是利索的很，至少我现在只有一个135L是这样。准不准没咋试，下次继续作业说。和朋友的60D对比了下，机身没太大区别，其实我觉得60D那个翻转屏挺好，不过我有wifi+GPS哈哈哈
1,display#general,昨天入咯6D，说说感受，GPS和wifi功能真不错，GPS和wifi功能真不错，ISO，对焦，画质etc再说说具体感受吧，高感太夸张了。。。12800，不是太暗德地方，噪点也不明显，还可以扩展。。。。10W ISO，不知道能用到不，也没试对焦点不行啊。。。原来用550D的，感觉9点还好，这11点全挤在中间啊。。。拍人都逼我对焦重构图啊。。。135L这景深伤不起。对焦倒是利索的很，至少我现在只有一个135L是这样。准不准没咋试，下次继续作业说。和朋友的60D对比了下，机身没太大区别，其实我觉得60D那个翻转屏挺好，不过我有wifi+GPS哈哈哈
1,camera#design_features,"LEICA M 试用感受（2）接着上次的来说，先说一下徕卡M的外观，LEICA M依旧延续了徕卡M系列机器的经典外观，机器分为银色和黑色两款，机身前面红色的可乐标仍然醒目，旁边是一个大写的M，在取景窗的旁边少了取景框线的采光窗，多了一个峰值对焦按钮,整体感觉就是简洁；背面的变化相对于M9来说有不小的变化，1、屏幕增大2、增加LV键(前文也详细的提到)，3、拨轮的设计。INFO键和十字方向键的单独位置。徕卡M重量为680克比M9（585克）略重，手感更好。1、 拨轮的设计，个人感触最深的就是拨轮凸起的设计，这样增加了握持手感，非常的人性化，拨轮的功能有操控菜单选择、和峰值对焦按钮配合用来设定曝光值、使用峰值对焦功能时可以放到画面、可以放大照片。2、 INFO键的使用，如果一直按着INFO键，可以显示出电池的剩余量，SD卡的剩余量以及相机的一些基本参数，在回看照片时按INFO键时，按第一次出现直方图，再按一次直方图消失，画面提示局部曝光过度或者曝光不足（蓝是为曝光不足，红色为过曝区域）这个设计非常的棒，第三次按则会出现照片的参数，INFO键是一个非常有用的键。3、 电子取景器的使用：LEICA M 可以外接EVF2电子取景器，能和LEICA X2通用，这点对有徕卡X2相机想入LEICA M的朋友是一个好的消息，如果使用实时取景拍摄的话，这个电子取景器非常有必要加上去，用电子取景器1、有镜头感，2、方便构图，3、省电。4、 LEICA M电池：电池的改变不小，徕卡M和M9的电池不再通用，M的电池型号是BP-BLS2电池容量是1800mA 7.4V，由于徕卡M软件的优化，电池续航能力还不错，在这顺便说一下电池的充电方式和保养：徕卡M的新电池要充分的充电和放电（用相机把电量耗干）两到三次，这样才能充出其最高电量，这样的充分充电和放电操作应该在正常充放电25次后再重新执行一次，基本上所有的电池都是会在充放几百次后，寿命减短。5、 连拍：徕卡M最快连拍是3张每秒，第一次拍摄时会以较快的速度至少连拍8张，后面的连拍频率会变慢，这和相机的处理器，自身内存还有存储卡的速度有关。上面说的连拍情况是在相机ISO200，照片格式是JPEG精细的状态下拍摄所能达到的，如果调成DNG格式，速度就慢下来。6、 白平衡：徕卡M里面提供了十种白平衡模式（自动、日光，多云，阴影等等等等），这些都没什么可说的，现在的每台相机里面都有这样的白平衡，值得一说的就是色温的设定，徕卡M的色温可以从2000K到13100K，在这个区间几乎涵盖了所有实际存在的色温；如果真的把白平衡玩明白了，基本上称得上高手了，白平衡需要不停的去试着拍，才能搞明白里面的东西是怎么回事。7、 ISO：说完白平衡后，自然而然的就要说一下ISO了，LEICA M的ISO是200--6400，徕卡M9的感光度在800的时候也只能说勉强凑合看，但是徕卡M在3200的情况表现依旧那么给力，我的观点还是ISO的事就交给相机自己处理吧！8、 取景窗：徕卡M的取景框还是0.68倍，但是里面的焦距线框边了，变成电子形式的了，现在保留了经典的白色，添加了红色，添加红色是为了在颜色浅的情况下更好的使用。9、 GPS功能：由于中国的国情原因GPS功能无法使用，即使能使用也需要加一个多功能手柄。10、 快门声：在体验徕卡M时最想让我吐槽的就是它的快门声了，没有徕卡M9快门声的清脆，发出来的是一种沉闷声，听起来有点不爽。总结：徕卡M给人更多的是一种惊喜！"
1,display#design_features,"LEICA M 试用感受（2）接着上次的来说，先说一下徕卡M的外观，LEICA M依旧延续了徕卡M系列机器的经典外观，机器分为银色和黑色两款，机身前面红色的可乐标仍然醒目，旁边是一个大写的M，在取景窗的旁边少了取景框线的采光窗，多了一个峰值对焦按钮,整体感觉就是简洁；背面的变化相对于M9来说有不小的变化，1、屏幕增大2、增加LV键(前文也详细的提到)，3、拨轮的设计。INFO键和十字方向键的单独位置。徕卡M重量为680克比M9（585克）略重，手感更好。1、 拨轮的设计，个人感触最深的就是拨轮凸起的设计，这样增加了握持手感，非常的人性化，拨轮的功能有操控菜单选择、和峰值对焦按钮配合用来设定曝光值、使用峰值对焦功能时可以放到画面、可以放大照片。2、 INFO键的使用，如果一直按着INFO键，可以显示出电池的剩余量，SD卡的剩余量以及相机的一些基本参数，在回看照片时按INFO键时，按第一次出现直方图，再按一次直方图消失，画面提示局部曝光过度或者曝光不足（蓝是为曝光不足，红色为过曝区域）这个设计非常的棒，第三次按则会出现照片的参数，INFO键是一个非常有用的键。3、 电子取景器的使用：LEICA M 可以外接EVF2电子取景器，能和LEICA X2通用，这点对有徕卡X2相机想入LEICA M的朋友是一个好的消息，如果使用实时取景拍摄的话，这个电子取景器非常有必要加上去，用电子取景器1、有镜头感，2、方便构图，3、省电。4、 LEICA M电池：电池的改变不小，徕卡M和M9的电池不再通用，M的电池型号是BP-BLS2电池容量是1800mA 7.4V，由于徕卡M软件的优化，电池续航能力还不错，在这顺便说一下电池的充电方式和保养：徕卡M的新电池要充分的充电和放电（用相机把电量耗干）两到三次，这样才能充出其最高电量，这样的充分充电和放电操作应该在正常充放电25次后再重新执行一次，基本上所有的电池都是会在充放几百次后，寿命减短。5、 连拍：徕卡M最快连拍是3张每秒，第一次拍摄时会以较快的速度至少连拍8张，后面的连拍频率会变慢，这和相机的处理器，自身内存还有存储卡的速度有关。上面说的连拍情况是在相机ISO200，照片格式是JPEG精细的状态下拍摄所能达到的，如果调成DNG格式，速度就慢下来。6、 白平衡：徕卡M里面提供了十种白平衡模式（自动、日光，多云，阴影等等等等），这些都没什么可说的，现在的每台相机里面都有这样的白平衡，值得一说的就是色温的设定，徕卡M的色温可以从2000K到13100K，在这个区间几乎涵盖了所有实际存在的色温；如果真的把白平衡玩明白了，基本上称得上高手了，白平衡需要不停的去试着拍，才能搞明白里面的东西是怎么回事。7、 ISO：说完白平衡后，自然而然的就要说一下ISO了，LEICA M的ISO是200--6400，徕卡M9的感光度在800的时候也只能说勉强凑合看，但是徕卡M在3200的情况表现依旧那么给力，我的观点还是ISO的事就交给相机自己处理吧！8、 取景窗：徕卡M的取景框还是0.68倍，但是里面的焦距线框边了，变成电子形式的了，现在保留了经典的白色，添加了红色，添加红色是为了在颜色浅的情况下更好的使用。9、 GPS功能：由于中国的国情原因GPS功能无法使用，即使能使用也需要加一个多功能手柄。10、 快门声：在体验徕卡M时最想让我吐槽的就是它的快门声了，没有徕卡M9快门声的清脆，发出来的是一种沉闷声，听起来有点不爽。总结：徕卡M给人更多的是一种惊喜！"
1,camera#quality,"LEICA M 试用感受（2）接着上次的来说，先说一下徕卡M的外观，LEICA M依旧延续了徕卡M系列机器的经典外观，机器分为银色和黑色两款，机身前面红色的可乐标仍然醒目，旁边是一个大写的M，在取景窗的旁边少了取景框线的采光窗，多了一个峰值对焦按钮,整体感觉就是简洁；背面的变化相对于M9来说有不小的变化，1、屏幕增大2、增加LV键(前文也详细的提到)，3、拨轮的设计。INFO键和十字方向键的单独位置。徕卡M重量为680克比M9（585克）略重，手感更好。1、 拨轮的设计，个人感触最深的就是拨轮凸起的设计，这样增加了握持手感，非常的人性化，拨轮的功能有操控菜单选择、和峰值对焦按钮配合用来设定曝光值、使用峰值对焦功能时可以放到画面、可以放大照片。2、 INFO键的使用，如果一直按着INFO键，可以显示出电池的剩余量，SD卡的剩余量以及相机的一些基本参数，在回看照片时按INFO键时，按第一次出现直方图，再按一次直方图消失，画面提示局部曝光过度或者曝光不足（蓝是为曝光不足，红色为过曝区域）这个设计非常的棒，第三次按则会出现照片的参数，INFO键是一个非常有用的键。3、 电子取景器的使用：LEICA M 可以外接EVF2电子取景器，能和LEICA X2通用，这点对有徕卡X2相机想入LEICA M的朋友是一个好的消息，如果使用实时取景拍摄的话，这个电子取景器非常有必要加上去，用电子取景器1、有镜头感，2、方便构图，3、省电。4、 LEICA M电池：电池的改变不小，徕卡M和M9的电池不再通用，M的电池型号是BP-BLS2电池容量是1800mA 7.4V，由于徕卡M软件的优化，电池续航能力还不错，在这顺便说一下电池的充电方式和保养：徕卡M的新电池要充分的充电和放电（用相机把电量耗干）两到三次，这样才能充出其最高电量，这样的充分充电和放电操作应该在正常充放电25次后再重新执行一次，基本上所有的电池都是会在充放几百次后，寿命减短。5、 连拍：徕卡M最快连拍是3张每秒，第一次拍摄时会以较快的速度至少连拍8张，后面的连拍频率会变慢，这和相机的处理器，自身内存还有存储卡的速度有关。上面说的连拍情况是在相机ISO200，照片格式是JPEG精细的状态下拍摄所能达到的，如果调成DNG格式，速度就慢下来。6、 白平衡：徕卡M里面提供了十种白平衡模式（自动、日光，多云，阴影等等等等），这些都没什么可说的，现在的每台相机里面都有这样的白平衡，值得一说的就是色温的设定，徕卡M的色温可以从2000K到13100K，在这个区间几乎涵盖了所有实际存在的色温；如果真的把白平衡玩明白了，基本上称得上高手了，白平衡需要不停的去试着拍，才能搞明白里面的东西是怎么回事。7、 ISO：说完白平衡后，自然而然的就要说一下ISO了，LEICA M的ISO是200--6400，徕卡M9的感光度在800的时候也只能说勉强凑合看，但是徕卡M在3200的情况表现依旧那么给力，我的观点还是ISO的事就交给相机自己处理吧！8、 取景窗：徕卡M的取景框还是0.68倍，但是里面的焦距线框边了，变成电子形式的了，现在保留了经典的白色，添加了红色，添加红色是为了在颜色浅的情况下更好的使用。9、 GPS功能：由于中国的国情原因GPS功能无法使用，即使能使用也需要加一个多功能手柄。10、 快门声：在体验徕卡M时最想让我吐槽的就是它的快门声了，没有徕卡M9快门声的清脆，发出来的是一种沉闷声，听起来有点不爽。总结：徕卡M给人更多的是一种惊喜！"
1,hardware#design_features,"LEICA M 试用感受（2）接着上次的来说，先说一下徕卡M的外观，LEICA M依旧延续了徕卡M系列机器的经典外观，机器分为银色和黑色两款，机身前面红色的可乐标仍然醒目，旁边是一个大写的M，在取景窗的旁边少了取景框线的采光窗，多了一个峰值对焦按钮,整体感觉就是简洁；背面的变化相对于M9来说有不小的变化，1、屏幕增大2、增加LV键(前文也详细的提到)，3、拨轮的设计。INFO键和十字方向键的单独位置。徕卡M重量为680克比M9（585克）略重，手感更好。1、 拨轮的设计，个人感触最深的就是拨轮凸起的设计，这样增加了握持手感，非常的人性化，拨轮的功能有操控菜单选择、和峰值对焦按钮配合用来设定曝光值、使用峰值对焦功能时可以放到画面、可以放大照片。2、 INFO键的使用，如果一直按着INFO键，可以显示出电池的剩余量，SD卡的剩余量以及相机的一些基本参数，在回看照片时按INFO键时，按第一次出现直方图，再按一次直方图消失，画面提示局部曝光过度或者曝光不足（蓝是为曝光不足，红色为过曝区域）这个设计非常的棒，第三次按则会出现照片的参数，INFO键是一个非常有用的键。3、 电子取景器的使用：LEICA M 可以外接EVF2电子取景器，能和LEICA X2通用，这点对有徕卡X2相机想入LEICA M的朋友是一个好的消息，如果使用实时取景拍摄的话，这个电子取景器非常有必要加上去，用电子取景器1、有镜头感，2、方便构图，3、省电。4、 LEICA M电池：电池的改变不小，徕卡M和M9的电池不再通用，M的电池型号是BP-BLS2电池容量是1800mA 7.4V，由于徕卡M软件的优化，电池续航能力还不错，在这顺便说一下电池的充电方式和保养：徕卡M的新电池要充分的充电和放电（用相机把电量耗干）两到三次，这样才能充出其最高电量，这样的充分充电和放电操作应该在正常充放电25次后再重新执行一次，基本上所有的电池都是会在充放几百次后，寿命减短。5、 连拍：徕卡M最快连拍是3张每秒，第一次拍摄时会以较快的速度至少连拍8张，后面的连拍频率会变慢，这和相机的处理器，自身内存还有存储卡的速度有关。上面说的连拍情况是在相机ISO200，照片格式是JPEG精细的状态下拍摄所能达到的，如果调成DNG格式，速度就慢下来。6、 白平衡：徕卡M里面提供了十种白平衡模式（自动、日光，多云，阴影等等等等），这些都没什么可说的，现在的每台相机里面都有这样的白平衡，值得一说的就是色温的设定，徕卡M的色温可以从2000K到13100K，在这个区间几乎涵盖了所有实际存在的色温；如果真的把白平衡玩明白了，基本上称得上高手了，白平衡需要不停的去试着拍，才能搞明白里面的东西是怎么回事。7、 ISO：说完白平衡后，自然而然的就要说一下ISO了，LEICA M的ISO是200--6400，徕卡M9的感光度在800的时候也只能说勉强凑合看，但是徕卡M在3200的情况表现依旧那么给力，我的观点还是ISO的事就交给相机自己处理吧！8、 取景窗：徕卡M的取景框还是0.68倍，但是里面的焦距线框边了，变成电子形式的了，现在保留了经典的白色，添加了红色，添加红色是为了在颜色浅的情况下更好的使用。9、 GPS功能：由于中国的国情原因GPS功能无法使用，即使能使用也需要加一个多功能手柄。10、 快门声：在体验徕卡M时最想让我吐槽的就是它的快门声了，没有徕卡M9快门声的清脆，发出来的是一种沉闷声，听起来有点不爽。总结：徕卡M给人更多的是一种惊喜！"
1,keyboard#design_features,"LEICA M 试用感受（2）接着上次的来说，先说一下徕卡M的外观，LEICA M依旧延续了徕卡M系列机器的经典外观，机器分为银色和黑色两款，机身前面红色的可乐标仍然醒目，旁边是一个大写的M，在取景窗的旁边少了取景框线的采光窗，多了一个峰值对焦按钮,整体感觉就是简洁；背面的变化相对于M9来说有不小的变化，1、屏幕增大2、增加LV键(前文也详细的提到)，3、拨轮的设计。INFO键和十字方向键的单独位置。徕卡M重量为680克比M9（585克）略重，手感更好。1、 拨轮的设计，个人感触最深的就是拨轮凸起的设计，这样增加了握持手感，非常的人性化，拨轮的功能有操控菜单选择、和峰值对焦按钮配合用来设定曝光值、使用峰值对焦功能时可以放到画面、可以放大照片。2、 INFO键的使用，如果一直按着INFO键，可以显示出电池的剩余量，SD卡的剩余量以及相机的一些基本参数，在回看照片时按INFO键时，按第一次出现直方图，再按一次直方图消失，画面提示局部曝光过度或者曝光不足（蓝是为曝光不足，红色为过曝区域）这个设计非常的棒，第三次按则会出现照片的参数，INFO键是一个非常有用的键。3、 电子取景器的使用：LEICA M 可以外接EVF2电子取景器，能和LEICA X2通用，这点对有徕卡X2相机想入LEICA M的朋友是一个好的消息，如果使用实时取景拍摄的话，这个电子取景器非常有必要加上去，用电子取景器1、有镜头感，2、方便构图，3、省电。4、 LEICA M电池：电池的改变不小，徕卡M和M9的电池不再通用，M的电池型号是BP-BLS2电池容量是1800mA 7.4V，由于徕卡M软件的优化，电池续航能力还不错，在这顺便说一下电池的充电方式和保养：徕卡M的新电池要充分的充电和放电（用相机把电量耗干）两到三次，这样才能充出其最高电量，这样的充分充电和放电操作应该在正常充放电25次后再重新执行一次，基本上所有的电池都是会在充放几百次后，寿命减短。5、 连拍：徕卡M最快连拍是3张每秒，第一次拍摄时会以较快的速度至少连拍8张，后面的连拍频率会变慢，这和相机的处理器，自身内存还有存储卡的速度有关。上面说的连拍情况是在相机ISO200，照片格式是JPEG精细的状态下拍摄所能达到的，如果调成DNG格式，速度就慢下来。6、 白平衡：徕卡M里面提供了十种白平衡模式（自动、日光，多云，阴影等等等等），这些都没什么可说的，现在的每台相机里面都有这样的白平衡，值得一说的就是色温的设定，徕卡M的色温可以从2000K到13100K，在这个区间几乎涵盖了所有实际存在的色温；如果真的把白平衡玩明白了，基本上称得上高手了，白平衡需要不停的去试着拍，才能搞明白里面的东西是怎么回事。7、 ISO：说完白平衡后，自然而然的就要说一下ISO了，LEICA M的ISO是200--6400，徕卡M9的感光度在800的时候也只能说勉强凑合看，但是徕卡M在3200的情况表现依旧那么给力，我的观点还是ISO的事就交给相机自己处理吧！8、 取景窗：徕卡M的取景框还是0.68倍，但是里面的焦距线框边了，变成电子形式的了，现在保留了经典的白色，添加了红色，添加红色是为了在颜色浅的情况下更好的使用。9、 GPS功能：由于中国的国情原因GPS功能无法使用，即使能使用也需要加一个多功能手柄。10、 快门声：在体验徕卡M时最想让我吐槽的就是它的快门声了，没有徕卡M9快门声的清脆，发出来的是一种沉闷声，听起来有点不爽。总结：徕卡M给人更多的是一种惊喜！"
