label,text_a,text_b
1,display#quality,刚入手D1谈谈感受华为商城入的货前天晚上下单，昨天下午到手（家在温州）首先，D1入眼感觉非常好，4.5寸屏幕很漂亮啊开机色彩很好，1280*720屏幕显示很好，没有传说中的亮点什么的，后盖也没响声（或者说现在没有，也可能是人品不错 ）手机运行很流畅，开了后盖看过，做工比MX要好多，后盖也很有质感昨晚刚入手就root了，今天准备刷机总的来说很好，值得入手。本来想=D1 XL的，想想XL电池大容量意味着机身要厚好多，用起来不方便再说D1 Q吧，估计要8月底上市，而且4核用起来发热比较严重，再说双核已经足够使用在大的游戏我想还是用电脑或平板玩比较好，否则发热也受不了。说了怎么多，我不是托啊，推荐入手。
1,display#quality,刚入手D1谈谈感受华为商城入的货前天晚上下单，昨天下午到手（家在温州）首先，D1入眼感觉非常好，4.5寸屏幕很漂亮啊开机色彩很好，1280*720屏幕显示很好，没有传说中的亮点什么的，后盖也没响声（或者说现在没有，也可能是人品不错 ）手机运行很流畅，开了后盖看过，做工比MX要好多，后盖也很有质感昨晚刚入手就root了，今天准备刷机总的来说很好，值得入手。本来想=D1 XL的，想想XL电池大容量意味着机身要厚好多，用起来不方便再说D1 Q吧，估计要8月底上市，而且4核用起来发热比较严重，再说双核已经足够使用在大的游戏我想还是用电脑或平板玩比较好，否则发热也受不了。说了怎么多，我不是托啊，推荐入手。
1,phone#operation_performance,刚入手D1谈谈感受华为商城入的货前天晚上下单，昨天下午到手（家在温州）首先，D1入眼感觉非常好，4.5寸屏幕很漂亮啊开机色彩很好，1280*720屏幕显示很好，没有传说中的亮点什么的，后盖也没响声（或者说现在没有，也可能是人品不错 ）手机运行很流畅，开了后盖看过，做工比MX要好多，后盖也很有质感昨晚刚入手就root了，今天准备刷机总的来说很好，值得入手。本来想=D1 XL的，想想XL电池大容量意味着机身要厚好多，用起来不方便再说D1 Q吧，估计要8月底上市，而且4核用起来发热比较严重，再说双核已经足够使用在大的游戏我想还是用电脑或平板玩比较好，否则发热也受不了。说了怎么多，我不是托啊，推荐入手。
1,phone#quality,刚入手D1谈谈感受华为商城入的货前天晚上下单，昨天下午到手（家在温州）首先，D1入眼感觉非常好，4.5寸屏幕很漂亮啊开机色彩很好，1280*720屏幕显示很好，没有传说中的亮点什么的，后盖也没响声（或者说现在没有，也可能是人品不错 ）手机运行很流畅，开了后盖看过，做工比MX要好多，后盖也很有质感昨晚刚入手就root了，今天准备刷机总的来说很好，值得入手。本来想=D1 XL的，想想XL电池大容量意味着机身要厚好多，用起来不方便再说D1 Q吧，估计要8月底上市，而且4核用起来发热比较严重，再说双核已经足够使用在大的游戏我想还是用电脑或平板玩比较好，否则发热也受不了。说了怎么多，我不是托啊，推荐入手。
1,hardware#quality,刚入手D1谈谈感受华为商城入的货前天晚上下单，昨天下午到手（家在温州）首先，D1入眼感觉非常好，4.5寸屏幕很漂亮啊开机色彩很好，1280*720屏幕显示很好，没有传说中的亮点什么的，后盖也没响声（或者说现在没有，也可能是人品不错 ）手机运行很流畅，开了后盖看过，做工比MX要好多，后盖也很有质感昨晚刚入手就root了，今天准备刷机总的来说很好，值得入手。本来想=D1 XL的，想想XL电池大容量意味着机身要厚好多，用起来不方便再说D1 Q吧，估计要8月底上市，而且4核用起来发热比较严重，再说双核已经足够使用在大的游戏我想还是用电脑或平板玩比较好，否则发热也受不了。说了怎么多，我不是托啊，推荐入手。
0,phone#operation_performance,刚入手D1谈谈感受华为商城入的货前天晚上下单，昨天下午到手（家在温州）首先，D1入眼感觉非常好，4.5寸屏幕很漂亮啊开机色彩很好，1280*720屏幕显示很好，没有传说中的亮点什么的，后盖也没响声（或者说现在没有，也可能是人品不错 ）手机运行很流畅，开了后盖看过，做工比MX要好多，后盖也很有质感昨晚刚入手就root了，今天准备刷机总的来说很好，值得入手。本来想=D1 XL的，想想XL电池大容量意味着机身要厚好多，用起来不方便再说D1 Q吧，估计要8月底上市，而且4核用起来发热比较严重，再说双核已经足够使用在大的游戏我想还是用电脑或平板玩比较好，否则发热也受不了。说了怎么多，我不是托啊，推荐入手。
1,phone#quality,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
1,phone#quality,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
1,phone#operation_performance,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
1,display#design_features,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
1,multimedia_devices#quality,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
1,phone#connectivity,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
1,multimedia_devices#usability,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
1,hardware#quality,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
1,phone#operation_performance,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
1,support#miscellaneous,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
1,battery#usability,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
0,software#operation_performance,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
0,battery#usability,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
0,software#operation_performance,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
0,hardware#general,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
0,multimedia_devices#usability,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
0,phone#design_features,新入手三天华为S8600使用感受淘宝购买 1670包邮，拿到手之后，第一感觉很不错，说说优缺点！优点：1.做工很不错，大厂品质，不比那些外资差；2.手机份量很足，手感好，外观很漂亮；3.通话质量好，信号不错，声音也不轻；4.机器配置可以，正常运行速度比之前买的山寨机好多了（山寨机都是假的）；5.当地有售后服务点，比较方便；6.电池虽然不能换，但像一天几十个电话，还是能用一天的，比较给力；缺点：1.电信定制的软件太多，占用了很多内存，不过现在ROOT之后把不要的软件全删了，感觉运行速度比刚拿来时更快了；2.电池不能更换，如果长时间用手机的人要准备好移动充电器；3.配置跑大型游戏还是不行，会卡；4.机器新，配件少（保护套等）；5.WIFI信号没有我老婆的HTC G11强；6.震动的幅度太小，开车放口袋感觉不到；7.单通，一个号码通话中，另一个号码打不进来；目前就只有这些，希望大家多交流！！！
1,hardware#usability,海信T96论坛试用一星期感受硬件够用，操作很流畅，无明显缺点。但还是有些小缺憾和奇怪的地方：1、500万摄像头效果不太好，特别是光线暗的环境噪点太多；2、充电时操作触摸屏或者导航键，2、充电时操作触摸屏或者导航键，会有错误执行的问题，就是点这个会打开另外一个程序；3、电量显示不正常：今天特意记录了一下，凌晨12点半电量显示45%，早上6点半显示54%。
1,phone#operation_performance,海信T96论坛试用一星期感受硬件够用，操作很流畅，无明显缺点。但还是有些小缺憾和奇怪的地方：1、500万摄像头效果不太好，特别是光线暗的环境噪点太多；2、充电时操作触摸屏或者导航键，2、充电时操作触摸屏或者导航键，会有错误执行的问题，就是点这个会打开另外一个程序；3、电量显示不正常：今天特意记录了一下，凌晨12点半电量显示45%，早上6点半显示54%。
0,multimedia_devices#quality,海信T96论坛试用一星期感受硬件够用，操作很流畅，无明显缺点。但还是有些小缺憾和奇怪的地方：1、500万摄像头效果不太好，特别是光线暗的环境噪点太多；2、充电时操作触摸屏或者导航键，2、充电时操作触摸屏或者导航键，会有错误执行的问题，就是点这个会打开另外一个程序；3、电量显示不正常：今天特意记录了一下，凌晨12点半电量显示45%，早上6点半显示54%。
0,display#design_features,海信T96论坛试用一星期感受硬件够用，操作很流畅，无明显缺点。但还是有些小缺憾和奇怪的地方：1、500万摄像头效果不太好，特别是光线暗的环境噪点太多；2、充电时操作触摸屏或者导航键，2、充电时操作触摸屏或者导航键，会有错误执行的问题，就是点这个会打开另外一个程序；3、电量显示不正常：今天特意记录了一下，凌晨12点半电量显示45%，早上6点半显示54%。
0,keyboard#design_features,海信T96论坛试用一星期感受硬件够用，操作很流畅，无明显缺点。但还是有些小缺憾和奇怪的地方：1、500万摄像头效果不太好，特别是光线暗的环境噪点太多；2、充电时操作触摸屏或者导航键，2、充电时操作触摸屏或者导航键，会有错误执行的问题，就是点这个会打开另外一个程序；3、电量显示不正常：今天特意记录了一下，凌晨12点半电量显示45%，早上6点半显示54%。
0,battery#quality,海信T96论坛试用一星期感受硬件够用，操作很流畅，无明显缺点。但还是有些小缺憾和奇怪的地方：1、500万摄像头效果不太好，特别是光线暗的环境噪点太多；2、充电时操作触摸屏或者导航键，2、充电时操作触摸屏或者导航键，会有错误执行的问题，就是点这个会打开另外一个程序；3、电量显示不正常：今天特意记录了一下，凌晨12点半电量显示45%，早上6点半显示54%。
1,display#design_features,手机买了一周，谈谈感受在这个区来看了看，人真的挺少的。说句实话，以前是用的诺基亚5230，用了2年了，准备换机。现在终于换了……下面就谈谈感受吧！以前用的诺基亚5230，虽然不是很高端，但是也是不错的，至少该有的都有了！但是在这个大屏幕流行的时代，3.2英寸确实显得有点小气。在加上本来就用了两年，也准备换机。先前是考虑安卓的，但是看到用的太多了，也就打消了这个想法。安卓的虽然不错，但是更新的却是个大问题。微软的系统，现在的感觉真的像个小孩子，还在牙牙学语啊！很多东西都不成熟的。流畅，不多说了！考虑了很久，先前入手的是HTC RADAR ，真心不错的。玩机一天，但是发现屏幕有个坏点，很郁闷的。退货了，后来又买了一次，更甚。现在白色的即使不存在翻新必定也是用过的。所以就考虑了这款。大家在卖HTC的时候一定要注意了。。。手机有坏点，真的很不舒服的，你懂得……三星i8350这款手机，外观真的不错，真机比照片好看。。很薄。。。3.7英寸Super Amoled屏幕，色彩艳丽。。大小差不多，但是多我来说，手有点小，感觉单手操作不如5230.打字都感觉不爽。必须两只手操作，很悲剧的。买了也没有办法。在这里提到屏幕，我也不得不吐槽一下。。什么Super 什么的都是浮云，这块屏幕采用P排列，远看还没有什么，近看的话，真的是颗粒感很强的。对于这个颗粒感，虽然很多地方有说明，也有对比图片，但是毕竟没有拿到真机，不能理解。小弟也能力有限，简单用个例子来说明。什么是颗粒感呢？到底是什么情况呢？那就是，当你手机在显示纯色，比如说灰色，比如说白色，远看还没有什么，但是近看，马上你会发现手机屏幕会有一条条的纹路，条纹之类的。那真的叫做一个不爽。。。如果你选在深色就是黑色背景，那么大字的那个输入法界面特别明显，一条条的条纹，我操。。。这个绝对是很难忍受的。我买了，没办法，上了贼船，不是贼也是贼了！害的我现在都很少玩手机了！不过这个手机外观，哇，拿出去绝对骚……，好多女孩子大爱啊！如果你能忍受屏幕的话，那么你可以继续向下看了！其实诺基亚800也是这个屏幕，摩托刀锋也是这个，既然大家都忍了，那么我也认了！说了屏幕，再来吐槽一下智能手机的通病！耗电，我的基本没有什么用，也就一天必须冲。。如果经常用的话，基本5小时左右搞定。。还有就是充电了，我晕，充电你要是用手机的话，那叫做一个汤啊，延续了8700的优点，用来煎鸡蛋真不错。。发热，很发热，就是平时，用久了都发热。。。1.4GHZ的处理器，发热量真不是盖的。。用来做暖手宝真不错。。如果你能忍，请向下看。。说句实话，也许是我没有看过高端手机的照片，这款500W像素的摄像头，拍照效果，虽然谈不上很好，但是也是可圈可点的。。即使是晚上的照片都是清晰的。微距，什么是微距，就是5mm距离当然，这款手机半自动对焦，需要你手动来对，其实效果还是很不错的。在最后附件里面我会添加几张照片。大家看看吧！差不多说完了，如果你能接受上面的缺点的话，那么还是很值得入手的。毕竟人无完人，机无完机。。诺基亚800的配置大家知道的，除了摄像头是800W，其他配件一模一样，但是价格大家是有目共睹的。差距大概1K。。按照三星的一贯作风，行货上市，也应该比水货贵1K左右。。比800便宜，但是也便宜不了多少。。对于大家的问题再次解答一下屏幕问题必须要看真机，不好形容。不过我对比过HTC Radar 白色，真的屏幕差了不少。除了亮度高，屏幕清晰之外，真的没有HTC的那个屏幕细腻。因为是P排列，所以真的分辨率是没有480*800的，大概就这个的2/3的有效像素。所以差了很多。当然我对比过小米手机屏幕，感觉又没有这个清晰。看来HTC的SLCD还是不错的。
1,display#quality,手机买了一周，谈谈感受在这个区来看了看，人真的挺少的。说句实话，以前是用的诺基亚5230，用了2年了，准备换机。现在终于换了……下面就谈谈感受吧！以前用的诺基亚5230，虽然不是很高端，但是也是不错的，至少该有的都有了！但是在这个大屏幕流行的时代，3.2英寸确实显得有点小气。在加上本来就用了两年，也准备换机。先前是考虑安卓的，但是看到用的太多了，也就打消了这个想法。安卓的虽然不错，但是更新的却是个大问题。微软的系统，现在的感觉真的像个小孩子，还在牙牙学语啊！很多东西都不成熟的。流畅，不多说了！考虑了很久，先前入手的是HTC RADAR ，真心不错的。玩机一天，但是发现屏幕有个坏点，很郁闷的。退货了，后来又买了一次，更甚。现在白色的即使不存在翻新必定也是用过的。所以就考虑了这款。大家在卖HTC的时候一定要注意了。。。手机有坏点，真的很不舒服的，你懂得……三星i8350这款手机，外观真的不错，真机比照片好看。。很薄。。。3.7英寸Super Amoled屏幕，色彩艳丽。。大小差不多，但是多我来说，手有点小，感觉单手操作不如5230.打字都感觉不爽。必须两只手操作，很悲剧的。买了也没有办法。在这里提到屏幕，我也不得不吐槽一下。。什么Super 什么的都是浮云，这块屏幕采用P排列，远看还没有什么，近看的话，真的是颗粒感很强的。对于这个颗粒感，虽然很多地方有说明，也有对比图片，但是毕竟没有拿到真机，不能理解。小弟也能力有限，简单用个例子来说明。什么是颗粒感呢？到底是什么情况呢？那就是，当你手机在显示纯色，比如说灰色，比如说白色，远看还没有什么，但是近看，马上你会发现手机屏幕会有一条条的纹路，条纹之类的。那真的叫做一个不爽。。。如果你选在深色就是黑色背景，那么大字的那个输入法界面特别明显，一条条的条纹，我操。。。这个绝对是很难忍受的。我买了，没办法，上了贼船，不是贼也是贼了！害的我现在都很少玩手机了！不过这个手机外观，哇，拿出去绝对骚……，好多女孩子大爱啊！如果你能忍受屏幕的话，那么你可以继续向下看了！其实诺基亚800也是这个屏幕，摩托刀锋也是这个，既然大家都忍了，那么我也认了！说了屏幕，再来吐槽一下智能手机的通病！耗电，我的基本没有什么用，也就一天必须冲。。如果经常用的话，基本5小时左右搞定。。还有就是充电了，我晕，充电你要是用手机的话，那叫做一个汤啊，延续了8700的优点，用来煎鸡蛋真不错。。发热，很发热，就是平时，用久了都发热。。。1.4GHZ的处理器，发热量真不是盖的。。用来做暖手宝真不错。。如果你能忍，请向下看。。说句实话，也许是我没有看过高端手机的照片，这款500W像素的摄像头，拍照效果，虽然谈不上很好，但是也是可圈可点的。。即使是晚上的照片都是清晰的。微距，什么是微距，就是5mm距离当然，这款手机半自动对焦，需要你手动来对，其实效果还是很不错的。在最后附件里面我会添加几张照片。大家看看吧！差不多说完了，如果你能接受上面的缺点的话，那么还是很值得入手的。毕竟人无完人，机无完机。。诺基亚800的配置大家知道的，除了摄像头是800W，其他配件一模一样，但是价格大家是有目共睹的。差距大概1K。。按照三星的一贯作风，行货上市，也应该比水货贵1K左右。。比800便宜，但是也便宜不了多少。。对于大家的问题再次解答一下屏幕问题必须要看真机，不好形容。不过我对比过HTC Radar 白色，真的屏幕差了不少。除了亮度高，屏幕清晰之外，真的没有HTC的那个屏幕细腻。因为是P排列，所以真的分辨率是没有480*800的，大概就这个的2/3的有效像素。所以差了很多。当然我对比过小米手机屏幕，感觉又没有这个清晰。看来HTC的SLCD还是不错的。
